node1.cpu$0@100 node1.int$0@100 node1.mem$0@100 node2.cpu$0@100 node2.int$0@100 node2.mem$0@100 node3.cpu$0@100 node3.int$0@100 node3.mem$0@100 node4.cpu$0@100 node4.int$0@100 node4.mem$0@100
24 0 29 6 8 29 9 0 39 15 11 28
24 0 29 6 12 29 9 0 39 15 11 28
24 0 30 12 8 29 9 0 39 15 8 27
24 0 30 6 10 29 12 0 39 12 9 28
24 0 30 6 9 29 9 0 39 12 9 28
24 0 29 6 8 29 9 0 39 15 11 28
24 0 30 3 10 29 9 0 39 15 9 28
21 0 30 6 11 29 9 0 39 15 8 28
24 0 30 9 8 30 9 0 39 12 9 28
27 0 30 3 7 29 9 0 39 12 10 28
24 0 30 6 9 29 9 0 39 15 9 28
24 0 30 3 10 29 9 0 39 15 9 28
24 0 29 9 7 30 9 0 39 15 11 28
24 0 30 6 10 29 9 0 40 18 9 28
21 0 30 6 10 29 9 0 39 15 11 28
24 0 30 6 9 29 9 0 39 12 7 28
24 0 30 3 11 30 9 0 39 12 9 28
24 0 30 9 11 29 9 0 39 15 9 28
24 0 30 6 9 29 9 0 39 15 6 28
24 0 30 6 11 29 9 0 39 15 6 28
24 0 30 3 9 29 9 0 39 15 8 28
24 0 30 6 11 30 9 0 39 15 12 28
24 0 30 6 11 29 9 0 39 24 0 30
6 6 29 9 0 39 12 8 28 24 0 30
3 9 29 9 0 40 12 9 28 24 0 30
6 11 29 9 0 39 15 7 28 24 0 29
6 5 34 9 0 40 15 3 28 24 0 30
6 8 35 9 0 39 12 2 28 24 0 30
3 6 34 9 0 39 15 1 28 24 0 30
3 4 34 9 0 39 12 1 28 24 0 30
3 8 35 9 0 39 12 1 28 24 0 30
6 4 34 9 0 39 15 1 28 24 0 30
3 4 34 9 0 40 12 1 28 27 0 30
3 7 34 9 0 40 15 1 28 24 0 30
3 3 34 6 0 40 15 1 28 24 0 30
3 3 34 9 0 39 12 0 28 24 0 30
3 5 34 9 0 39 15 1 28 24 0 30
6 2 34 9 0 39 15 0 28 24 0 30
3 6 34 9 0 39 15 0 28 24 0 30
3 4 35 12 0 39 12 1 28 24 0 30
3 5 34 9 0 39 12 0 28 24 0 30
3 3 34 9 0 40 12 0 28 24 0 30
3 1 35 9 0 39 15 0 28 24 0 30
3 4 35 9 0 40 15 0 28 24 0 30
3 4 34 9 0 39 12 0 28 24 0 30
3 0 34 9 0 39 12 1 28 24 0 30
3 2 35 9 0 39 12 0 28 24 0 30
9 0 39 12 0 28 24 0 30 3 1 35
9 0 39 15 0 28 24 0 30 3 3 35
9 0 39 15 0 28 24 0 30 9 3 35
9 0 39 12 0 28 24 0 30 3 2 35
12 0 39 12 0 28 21 0 30 3 1 35
9 0 40 12 0 28 24 0 30 3 4 35
9 0 40 15 0 28 21 0 30 3 2 35
9 0 40 15 0 28 24 0 30 6 2 35
9 0 40 12 0 28 24 0 30 3 4 35
9 0 40 12 0 28 24 0 30 3 2 35
9 0 39 12 0 28 24 0 30 3 1 35
9 0 40 12 0 28 21 0 30 3 4 34
9 0 40 12 0 28 24 0 30 3 2 35
9 0 40 12 0 28 24 0 30 6 1 35
9 0 39 21 0 28 24 0 30 3 3 35
9 0 40 12 0 28 24 0 30 3 1 35
9 0 40 15 1 28 24 0 30 3 2 34
9 0 40 12 0 28 24 0 30 3 3 34
9 0 40 15 0 28 24 0 30 3 1 35
9 0 39 15 0 28 24 0 30 3 2 35
6 0 40 15 0 28 24 0 29 3 3 35
9 0 39 15 1 28 24 0 29 3 2 35
9 0 40 15 0 28 24 0 30 3 1 35
9 0 40 12 0 28 21 0 29 3 4 35
9 0 40 12 0 28 24 0 29 3 2 35
9 0 40 12 1 28 24 0 30 6 0 35
9 0 39 18 0 28 24 0 29 3 6 35
9 0 40 12 0 28 24 0 30 0 1 35
9 0 40 15 1 28 24 0 29 3 1 35
9 0 40 12 0 28 24 0 29 3 2 35
9 0 39 12 0 28 24 0 29 3 2 35
6 0 40 15 0 28 24 0 30 3 1 35
9 0 40 15 0 28 21 0 30 3 1 35
9 0 40 12 0 28 24 0 30 3 3 35
9 0 40 15 0 28 24 0 29 3 3 35
9 0 40 15 1 28 24 0 29 3 1 35
9 0 40 12 0 28 24 0 29 3 4 35
9 0 40 12 2 28 24 0 29 3 2 35
9 0 40 15 0 28 21 0 30 6 0 35
9 0 39 12 1 28 24 0 29 3 4 35
9 0 40 12 0 28 24 0 30 3 2 35
9 0 40 15 0 28 21 0 30 3 0 35
9 0 40 12 0 28 24 0 30 3 4 35
9 0 40 12 0 28 24 0 29 3 2 35
9 0 40 15 0 28 24 0 29 3 0 35
9 0 40 12 0 28 24 0 30 3 2 35
9 0 40 12 0 28 24 0 29 3 4 35
9 0 40 12 1 28 24 0 30 3 0 35
9 0 40 15 0 28 24 0 30 3 1 35
9 0 40 12 0 28 24 0 30 3 3 35
9 0 40 15 0 28 24 0 30 3 2 35
9 0 40 15 0 28 24 0 30 3 1 35
12 0 39 12 0 28 24 0 30 3 2 35
9 0 39 12 1 28 24 0 30 3 3 35
9 0 39 12 0 28 24 0 30 3 0 35
9 0 39 12 0 28 24 0 30 3 3 35
9 0 39 15 0 28 24 0 30 3 2 35
9 0 39 12 0 28 24 0 30 3 1 35
9 0 39 12 0 28 24 0 30 3 3 35
9 0 39 12 0 29 24 0 30 3 3 35
9 0 39 12 1 28 21 0 30 3 2 35
9 0 40 12 0 28 24 0 30 3 2 35
9 0 39 18 0 28 24 0 30 6 1 35
9 0 39 12 0 28 24 0 30 3 2 35
15 0 39 12 1 28 24 0 30 3 1 35
9 0 39 12 0 29 24 0 30 3 2 35
9 0 39 12 0 28 24 0 30 3 2 35
9 0 39 12 0 28 24 0 30 3 1 35
9 0 39 12 0 29 21 0 30 3 1 35
9 0 39 12 0 29 27 0 30 3 1 35
9 0 39 12 0 29 24 0 30 3 2 35
9 0 39 12 0 28 24 0 30 3 2 35
9 0 40 15 2 29 24 0 30 3 2 35
9 0 40 12 0 29 24 0 30 3 2 35
9 0 39 18 0 28 24 0 30 3 2 35
9 0 40 12 0 28 24 0 30 3 2 35
9 0 39 15 0 28 24 0 30 3 1 35
9 0 39 12 0 28 24 0 30 3 2 35
9 0 39 15 0 28 24 0 30 3 1 35
9 0 40 15 1 28 24 0 30 3 1 35
9 0 40 15 1 28 24 0 30 3 3 35
9 0 40 15 0 28 24 0 30 3 2 35
9 0 40 12 0 28 21 0 30 3 1 35
9 0 39 12 0 28 21 0 30 3 1 35
9 0 40 12 0 28 24 0 30 3 3 35
9 0 40 12 0 28 21 0 30 6 1 35
9 0 39 15 0 28 24 0 30 3 2 35
9 0 40 12 0 28 24 0 30 3 2 35
12 0 39 12 0 28 24 0 30 3 0 35
9 0 39 12 0 28 24 0 30 3 2 35
9 0 39 15 0 28 21 0 30 3 1 35
9 0 39 12 1 28 24 0 30 3 1 35
9 0 40 12 0 28 24 0 31 3 2 35
9 0 40 12 0 28 27 0 31 3 1 35
9 0 40 12 0 28 21 0 31 3 2 35
9 0 39 12 0 28 24 0 31 3 2 35
9 0 40 12 0 28 24 0 31 3 1 35
9 0 39 12 0 28 24 0 30 6 2 35
9 0 40 18 0 28 54 0 30 6 2 33
9 0 40 12 0 28 24 0 30 3 2 33
15 0 40 12 0 29 24 0 30 3 1 33
9 0 40 15 0 28 24 0 30 3 2 33
9 0 40 12 0 28 24 0 30 3 1 34
9 0 40 42 0 29 24 0 30 18 2 34
24 0 40 15 0 29 24 0 30 18 2 34
24 0 40 12 0 29 24 0 30 3 1 34
9 0 31 15 0 29 24 0 30 3 1 34
6 0 31 12 0 29 21 0 30 3 2 34
9 0 31 15 0 30 24 0 30 3 2 34
9 0 31 12 0 29 24 0 30 6 1 34
9 0 31 15 0 29 24 0 30 3 2 34
9 0 31 12 0 29 24 0 30 3 2 34
9 0 31 15 0 29 24 0 30 3 1 34
9 0 31 12 0 29 24 0 30 3 2 34
9 0 31 9 0 29 24 0 30 3 2 34
9 0 31 15 0 30 24 0 30 3 1 34
9 0 32 12 0 29 24 0 30 3 1 34
9 0 31 12 0 29 27 0 30 3 2 34
9 0 31 15 0 29 24 0 30 3 1 34
9 0 31 15 0 29 24 0 30 0 2 34
9 0 31 12 0 30 21 0 30 3 2 34
9 0 31 12 0 29 24 0 30 6 2 34
9 0 31 18 0 29 24 0 30 3 2 34
9 0 31 12 0 29 21 0 30 3 1 34
15 0 32 12 0 29 24 0 30 3 2 34
9 0 31 12 0 29 24 0 30 3 2 34
9 0 31 12 1 29 24 0 30 0 1 34
6 0 31 12 0 29 24 0 30 3 3 34
9 0 31 15 0 30 24 0 30 3 3 34
9 0 31 15 0 29 24 0 30 3 2 34
9 0 32 12 0 29 21 0 30 3 1 34
9 0 31 12 0 29 24 0 30 0 2 34
9 0 31 15 1 29 24 0 30 3 1 34
9 0 31 12 0 30 21 0 30 3 1 34
9 0 31 18 0 29 24 0 30 3 2 34
9 0 31 12 0 29 21 0 30 3 2 34
9 0 31 15 0 35 24 0 30 3 1 34
9 0 31 12 0 35 24 0 30 3 2 34
6 0 31 15 1 35 24 0 30 3 1 34
9 0 32 15 0 35 24 0 30 3 1 34
6 0 32 15 0 35 24 0 30 3 2 34
9 0 31 15 0 35 27 0 30 3 2 34
9 0 31 12 0 35 24 0 30 3 2 34
6 0 31 15 1 35 24 0 30 3 3 34
9 0 32 15 1 35 24 0 30 3 1 34
9 0 32 15 2 35 24 0 30 3 1 34
9 0 32 15 0 35 24 0 30 6 3 34
9 0 31 12 0 34 24 0 30 3 1 33
9 0 31 12 0 35 24 0 30 3 2 34
9 0 31 12 0 35 24 0 30 3 2 34
9 0 31 12 1 35 24 0 31 3 1 34
9 0 31 12 0 34 24 0 30 3 2 34
6 0 32 15 0 35 21 0 30 3 2 34
9 0 31 12 0 35 30 0 30 3 2 34
9 0 31 12 0 35 24 0 30 3 2 34
6 0 31 15 0 34 24 0 30 3 2 34
6 0 31 12 1 35 24 0 30 3 2 34
9 0 32 15 0 34 24 0 30 3 1 34
9 0 31 15 0 35 21 0 30 6 3 34
9 0 31 15 0 35 21 0 30 3 1 34
12 0 32 15 0 35 24 0 30 3 1 34
6 0 32 12 0 34 24 0 30 3 2 34
9 0 32 12 1 35 24 0 30 3 1 34
9 0 32 12 0 34 24 0 30 0 1 34
9 0 31 12 0 35 24 0 30 3 2 34
9 0 32 12 0 35 27 0 30 3 2 34
9 0 32 15 0 35 24 0 30 3 1 34
9 0 32 12 0 34 24 0 30 3 2 34
9 0 31 15 1 35 21 0 30 3 3 34
9 0 32 12 0 35 24 0 31 6 1 34
9 0 31 15 0 35 21 0 30 6 2 34
9 0 31 15 0 34 24 0 30 15 0 23
12 2 35 24 0 30 3 3 34 9 0 22
12 1 34 24 0 30 3 1 34 9 0 22
9 1 34 24 0 30 3 3 34 9 0 22
12 1 35 24 0 31 3 2 34 9 0 22
15 1 35 24 0 30 3 1 34 9 0 22
9 1 35 24 0 30 3 2 34 9 0 22
12 2 34 24 0 30 3 2 34 6 0 22
12 2 35 24 0 30 3 1 34 9 0 22
15 2 35 24 0 30 3 4 34 9 0 22
12 5 35 24 0 30 6 2 34 9 0 22
15 3 35 24 0 30 3 1 34 9 0 22
12 5 35 24 0 31 6 5 34 9 0 22
12 5 35 21 0 31 3 4 34 9 0 22
12 5 35 21 0 30 3 4 34 9 0 22
15 5 35 24 0 31 3 6 34 9 0 22
12 4 35 21 0 31 3 5 34 9 0 22
12 4 35 24 0 31 3 6 34 9 0 22
12 6 35 24 0 30 3 8 34 9 0 22
12 7 35 24 0 31 3 5 34 6 0 22
12 3 35 24 0 30 3 6 34 9 0 22
12 4 35 24 0 31 3 8 34 9 0 22
12 4 35 24 0 30 6 7 31 9 0 22
15 4 35 21 0 31 3 9 31 9 0 22
12 5 35 24 0 30 3 12 32 15 0 23
12 6 35 21 0 31 6 10 31 9 0 22
12 5 35 24 0 31 3 11 32 9 0 22
12 5 35 21 0 31 3 9 32 9 0 22
12 6 35 21 0 30 6 9 31 9 0 22
15 6 35 27 0 30 6 12 32 9 0 22
12 6 35 24 0 31 3 11 31 9 0 23
12 5 35 24 0 31 6 12 32 9 0 22
12 5 35 24 0 31 3 10 32 9 0 22
15 6 35 24 0 31 3 10 32 9 0 22
12 5 35 24 0 31 6 12 32 9 0 22
18 5 35 24 0 30 3 11 32 9 0 23
12 6 35 24 0 31 3 14 32 12 0 22
12 3 35 24 0 30 6 12 32 9 0 22
12 5 35 21 0 31 6 10 32 9 0 23
12 3 35 21 0 31 3 12 32 9 0 22
9 6 35 21 0 31 3 12 32 9 0 23
15 6 35 21 0 31 3 10 32 9 0 23
15 5 35 24 0 31 3 11 32 9 0 22
12 4 35 21 0 30 6 10 32 9 0 23
12 5 35 21 0 31 3 11 32 9 0 22
12 4 35 21 0 31 3 12 32 9 0 22
12 6 35 24 0 31 6 11 32 9 0 22
18 6 35 24 0 30 9 10 32 9 0 22
12 5 35 24 0 31 6 13 32 9 0 22
15 3 35 21 0 31 6 13 32 6 0 22
15 5 35 21 0 31 6 12 32 9 0 22
12 6 35 24 0 31 3 13 31 9 0 23
12 6 35 24 0 31 3 13 32 9 0 22
12 4 35 24 0 30 6 11 32 9 0 23
12 5 35 24 0 31 6 12 32 9 0 22
12 4 35 24 0 31 6 11 32 9 0 23
12 5 35 21 0 31 3 11 32 9 0 22
12 6 35 24 0 31 6 12 32 9 0 22
12 7 35 21 0 31 6 11 32 9 0 22
15 5 34 24 0 31 6 12 32 9 0 22
15 5 34 24 0 30 3 13 32 12 0 23
12 4 34 24 0 31 9 0 23 12 5 34
24 0 31 3 13 32 9 0 23 12 6 34
24 0 31 3 13 32 6 0 23 15 4 34
21 0 31 6 10 32 9 0 22 15 7 34
27 0 30 6 12 32 9 0 23 12 4 34
24 0 31 3 13 32 9 0 23 12 4 34
24 0 31 6 12 32 9 0 23 15 6 34
21 0 31 6 14 32 9 0 23 21 0 31
3 13 32 9 0 23 12 5 34 24 0 31
3 12 32 9 0 23 18 4 34 24 0 31
6 12 32 9 0 23 15 3 34 24 0 31
3 11 32 12 0 23 15 3 34 21 0 31
6 11 32 9 0 23 12 4 34 21 0 31
3 12 32 9 0 22 15 4 34 24 0 31
3 8 32 9 0 23 12 5 34 24 0 31
6 11 32 9 0 23 12 3 34 21 0 31
6 12 32 9 0 23 12 5 34 24 0 31
3 12 32 9 0 23 12 5 34 24 0 31
6 12 32 9 0 23 12 4 34 24 0 31
6 14 32 6 0 23 12 4 34 24 0 31
3 12 32 9 0 22 12 5 34 24 0 31
6 11 32 9 0 23 15 2 34 21 0 31
9 8 32 6 0 23 12 1 34 24 0 31
3 10 32 12 0 23 12 1 34 21 0 31
3 8 32 9 0 23 9 1 34 21 0 31
3 7 32 9 0 23 12 1 34 21 0 31
6 8 32 9 0 22 12 1 34 21 0 31
3 6 32 9 0 23 12 1 34 21 0 31
3 9 32 9 0 23 12 1 34 24 0 31
3 8 32 9 0 23 12 0 34 21 0 31
3 6 32 9 0 23 12 1 34 24 0 31
3 8 32 9 0 23 15 1 34 24 0 31
3 6 32 9 0 23 12 1 34 21 0 31
3 5 32 9 0 23 12 1 34 21 0 31
3 6 32 9 0 23 12 0 34 24 0 31
3 4 32 12 0 23 12 0 34 21 0 31
3 5 32 9 0 23 12 0 34 24 0 31
3 4 32 9 0 23 12 1 34 24 0 31
3 3 32 9 0 28 12 1 34 21 0 31
3 4 32 9 0 28 12 0 34 21 0 31
3 4 32 6 0 28 12 0 34 24 0 31
3 4 32 9 0 28 12 0 34 21 0 31
3 3 32 9 0 28 12 0 34 21 0 31
3 3 32 9 0 28 12 1 34 24 0 31
3 5 32 9 0 28 12 0 34 24 0 31
6 3 32 9 0 28 18 0 34 24 0 31
3 3 32 9 0 28 12 0 34 24 0 31
3 4 32 9 0 28 9 0 34 24 0 31
3 2 32 9 0 28 12 0 34 21 0 31
3 2 32 9 0 28 12 1 34 21 0 31
3 3 32 9 0 28 9 0 34 21 0 31
3 2 32 9 0 28 12 0 34 24 0 31
3 2 32 9 0 28 12 0 34 30 0 31
3 4 33 9 0 28 9 0 34 24 0 31
3 2 33 9 0 28 12 0 34 24 0 31
3 2 33 9 0 28 9 1 34 21 0 31
3 4 32 9 0 28 12 0 34 24 0 31
3 1 32 9 0 28 18 0 34 21 0 31
6 4 32 9 0 28 12 0 34 24 0 31
3 2 32 9 0 28 12 0 34 21 0 31
3 2 32 9 0 28 12 0 34 24 0 31
3 2 33 9 0 28 12 0 34 24 0 31
3 2 32 6 0 28 12 0 34 21 0 31
3 2 32 9 0 28 12 0 34 24 0 31
3 2 33 9 0 28 12 0 34 24 0 31
3 2 32 9 0 28 12 0 34 24 0 31
3 3 32 6 0 28 12 0 34 24 0 31
3 0 32 9 0 28 12 0 34 21 0 31
3 3 32 9 0 28 12 0 34 21 0 31
3 2 32 9 0 28 12 0 34 21 0 31
3 1 32 9 0 28 12 0 34 24 0 31
3 3 32 12 0 29 9 0 34 24 0 31
3 2 32 9 0 28 12 0 34 21 0 31
3 1 32 9 0 28 12 0 34 21 0 31
3 4 32 9 0 28 12 0 34 24 0 31
3 1 32 9 0 28 15 0 34 24 0 31
3 2 33 9 0 28 15 0 34 24 0 31
3 3 32 9 0 28 9 0 34 21 0 31
3 2 32 9 0 28 9 2 35 24 0 31
3 3 33 9 0 28 12 0 34 24 0 31
3 1 32 9 0 28 12 0 34 24 0 31
3 1 32 9 0 28 15 0 34 24 0 31
6 3 32 9 0 28 12 0 34 21 0 31
3 1 32 9 0 28 12 0 34 24 0 31
3 2 32 9 0 28 12 1 34 24 0 31
3 2 32 9 0 28 9 0 34 24 0 31
3 2 32 9 0 28 9 0 34 24 0 31
3 3 33 9 0 28 12 0 34 24 0 31
3 1 33 9 0 28 12 0 34 27 0 31
3 3 33 9 0 28 9 0 35 24 0 31
3 3 33 9 0 28 9 1 34 21 0 31
3 1 32 9 0 28 12 0 35 24 0 31
9 0 28 12 1 34 24 0 31 3 3 32
9 0 28 15 0 35 24 0 31 6 19 32
9 0 28 12 0 34 24 0 31 3 3 32
9 0 28 12 0 34 24 0 31 3 2 32
9 0 28 12 1 34 24 0 31 0 1 32
9 0 28 12 0 34 24 0 31 3 3 32
9 0 28 12 0 34 24 0 31 3 3 32
9 0 28 12 0 34 24 0 31 3 2 32
9 0 28 12 0 34 24 0 31 3 1 32
9 0 28 12 0 35 24 0 31 3 4 32
9 0 28 12 1 35 21 0 31 3 2 32
9 0 28 9 0 34 24 0 31 3 2 33
9 0 28 12 0 34 21 0 31 3 2 32
9 0 28 15 0 35 24 0 31 9 12 32
9 0 28 15 22 35 21 0 32 6 4 32
9 0 29 21 0 55 24 0 46 3 4 32
9 0 29 15 0 54 24 0 46 3 3 32
15 0 30 15 0 55 24 0 46 3 2 32
9 0 29 18 0 55 24 0 46 3 5 32
9 0 30 18 0 55 24 0 46 3 2 32
9 0 29 15 1 55 24 0 46 3 3 32
9 0 29 18 0 55 27 0 46 6 4 32
9 0 30 18 0 55 27 0 46 3 3 32
9 0 29 15 0 55 27 0 46 3 2 32
9 0 29 15 0 55 24 0 46 3 3 32
9 0 30 15 0 55 24 0 46 3 3 32
9 0 29 15 3 55 24 0 46 6 3 32
9 0 29 21 0 44 27 0 46 6 4 32
9 0 30 18 0 44 24 0 46 3 3 32
9 0 30 15 0 43 24 0 46 3 3 32
9 0 30 18 0 44 24 0 46 3 4 32
9 0 29 18 0 43 24 0 46 3 2 32
9 0 30 18 0 43 24 0 46 6 2 32
9 0 29 18 0 44 27 0 46 3 4 32
9 0 30 15 0 44 24 0 46 3 2 32
9 0 30 18 0 44 24 0 46 3 4 32
9 0 30 15 0 44 24 0 46 3 3 32
9 0 29 15 0 44 24 0 46 3 2 32
9 0 29 18 0 43 24 0 46 6 5 32
9 0 29 24 0 43 24 0 46 3 2 32
9 0 30 15 0 44 24 0 46 3 3 32
9 0 30 15 0 44 24 0 46 3 2 32
9 0 30 18 0 43 24 0 46 6 2 32
9 0 29 15 0 44 24 0 46 3 4 32
9 0 29 15 0 44 24 0 46 3 1 32
9 0 30 15 0 43 27 0 46 3 2 32
9 0 30 18 0 44 27 0 46 3 5 32
9 0 29 18 0 44 24 0 46 3 1 32
9 0 29 15 0 44 24 0 46 3 4 32
9 0 30 15 0 44 24 0 46 3 3 32
9 0 30 18 0 44 24 0 46 3 2 32
9 0 29 21 0 44 27 0 46 3 3 32
9 0 30 15 0 44 24 0 46 3 4 32
9 0 30 18 0 44 24 0 47 3 2 32
9 0 29 18 0 44 27 0 46 3 3 32
9 0 30 15 0 44 24 0 46 3 3 33
9 0 30 15 0 44 24 0 46 3 3 32
9 0 30 18 0 43 27 0 46 3 2 32
9 0 30 18 0 44 27 0 47 3 4 32
9 0 30 15 0 44 24 0 46 3 2 32
9 0 30 15 0 44 24 0 46 3 2 32
9 0 30 15 0 44 24 0 47 3 4 32
9 0 30 15 0 44 24 0 46 6 3 33
9 0 29 21 1 48 24 0 46 6 3 33
9 0 30 15 0 48 24 0 46 3 3 32
9 0 30 15 0 48 24 0 46 3 4 33
9 0 29 15 0 47 24 0 46 3 2 32
9 0 29 15 0 48 24 0 46 3 3 33
9 0 29 15 0 48 24 0 46 6 4 33
9 0 30 18 0 48 27 0 46 3 2 33
9 0 30 18 0 48 24 0 46 3 2 33
9 0 30 15 0 48 24 0 46 3 5 32
9 0 30 15 0 48 24 0 46 3 1 33
9 0 30 15 1 48 24 0 46 3 3 33
9 0 30 15 0 48 24 0 46 6 4 32
9 0 30 21 0 44 24 0 46 3 1 31
9 0 30 15 0 43 24 0 46 3 3 32
9 0 30 15 0 44 24 0 46 3 5 32
9 0 29 15 0 44 27 0 46 3 1 32
9 0 29 15 1 44 24 0 46 3 3 32
9 0 29 15 0 44 24 0 46 3 4 32
9 0 30 18 0 44 27 0 46 3 1 32
9 0 30 18 0 44 24 0 47 3 3 32
9 0 30 15 0 45 24 0 46 3 4 32
9 0 29 15 0 45 27 0 46 3 1 32
9 0 30 15 1 44 24 0 46 3 4 32
9 0 30 15 0 44 24 0 46 6 3 32
9 0 30 18 0 44 27 0 46 3 2 32
9 0 30 15 0 45 24 0 46 3 3 32
12 0 29 18 0 44 24 0 46 3 4 32
9 0 29 18 0 45 24 0 46 3 1 32
9 0 29 15 0 45 24 0 47 3 4 32
9 0 29 15 0 44 24 0 47 3 4 32
9 0 29 15 0 44 27 0 46 9 0 29
18 0 44 24 0 46 3 2 32 9 0 29
18 0 45 24 0 46 3 3 32 9 0 29
18 0 45 24 0 46 3 4 32 9 0 29
15 0 44 24 0 46 3 2 32 9 0 29
15 0 45 24 0 46 6 3 32 9 0 29
18 0 45 24 0 46 3 2 32 9 0 29
18 2 45 24 0 47 6 13 32 12 0 30
15 0 44 24 0 46 6 45 32 9 0 29
18 1 45 24 0 46 3 4 32 9 0 29
15 1 45 24 0 47 3 4 32 9 0 29
15 2 45 24 0 47 3 2 32 9 0 29
18 3 44 27 0 46 3 2 32 9 0 29
18 3 44 24 0 47 3 5 32 9 0 29
18 1 45 24 0 46 3 2 32 9 0 29
15 1 45 24 0 46 3 4 32 9 0 29
15 4 45 24 0 47 3 4 32 9 0 29
15 7 45 24 0 46 3 23 32 9 0 29
21 1 45 24 0 46 6 4 32 9 0 29
15 2 44 27 0 47 3 5 32 9 0 30
15 2 45 24 0 46 3 4 32 9 0 29
15 2 45 24 0 47 3 2 32 9 0 29
15 3 44 24 0 46 3 5 32 6 0 29
18 6 45 24 0 46 3 4 32 6 0 29
18 7 45 27 0 46 3 5 32 9 0 29
15 5 45 24 0 46 3 5 32 9 0 29
15 9 45 24 0 47 3 6 32 9 0 29
18 9 45 24 0 47 3 5 32 9 0 29
18 9 45 24 0 46 3 6 32 9 0 29
15 7 45 24 0 47 6 6 32 9 0 29
18 13 45 27 0 46 3 4 32 9 0 29
15 8 45 24 0 46 3 5 32 12 0 30
15 14 45 24 0 46 3 6 32 9 0 29
18 16 45 24 0 46 3 4 32 9 0 29
18 8 45 27 0 46 3 7 32 9 0 29
15 9 45 24 0 47 3 9 32 9 0 29
21 11 45 27 0 46 3 6 32 9 0 29
18 14 45 24 0 46 3 8 32 9 0 29
18 14 45 24 0 47 3 8 32 9 0 29
18 11 45 24 0 47 6 9 32 9 0 29
18 18 45 24 0 46 3 9 32 9 0 29
21 16 45 24 0 46 6 11 32 6 0 29
24 0 46 9 12 32 9 0 29 18 21 46
24 0 46 3 12 32 9 0 30 21 29 45
24 0 47 6 13 31 9 0 29 21 27 45
27 0 46 3 14 32 9 0 29 18 20 45
24 0 47 3 12 32 9 0 29 21 24 46
27 0 47 6 17 32 9 0 29 18 22 45
30 0 47 9 20 32 9 0 29 18 24 46
27 0 47 3 18 32 9 0 29 18 26 45
27 0 47 6 15 32 9 0 29 18 24 46
24 0 47 6 16 32 9 0 29 18 29 46
24 0 47 6 17 32 9 0 29 21 20 46
27 0 47 6 19 32 9 0 29 21 25 46
27 0 47 9 15 32 9 0 29 18 23 46
24 0 47 6 19 32 9 0 29 18 19 46
24 0 47 9 25 32 9 0 29 15 19 46
24 0 47 9 0 29 18 22 46 24 0 47
6 17 32 9 0 29 18 26 46 24 0 47
6 16 32 9 0 29 18 25 45 30 0 47
6 14 32 9 0 29 18 18 45 24 0 47
3 19 32 9 0 30 18 21 45 24 0 47
3 18 32 9 0 29 15 25 46 24 0 47
3 18 32 9 0 30 18 23 46 24 0 47
6 17 32 9 0 29 24 0 47 6 20 32
9 0 29 21 21 46 24 0 47 9 19 32
9 0 30 18 21 46 24 0 47 6 19 32
12 0 30 18 21 46 24 0 47 3 16 32
6 0 29 18 23 46 27 0 47 9 18 32
9 0 29 18 25 46 24 0 47 6 16 32
9 0 30 18 25 46 24 0 47 6 19 32
9 0 29 21 29 46 30 0 47 3 17 32
9 0 29 18 24 46 24 0 47 6 20 32
9 0 29 18 25 46 24 0 47 3 19 32
9 0 29 21 24 46 24 0 47 9 21 32
9 0 29 18 28 46 24 0 47 3 18 32
9 0 29 21 19 46 24 0 47 9 20 32
9 0 29 21 23 46 24 0 47 9 18 32
9 0 29 18 22 46 24 0 47 6 20 32
15 0 30 15 22 46 24 0 47 9 19 32
9 0 29 18 20 46 24 0 47 6 15 32
9 0 29 18 20 46 24 0 47 3 17 32
6 0 29 18 22 46 24 0 47 3 16 32
9 0 29 21 15 46 30 0 47 6 17 32
9 0 29 18 13 46 24 0 47 6 15 32
9 0 30 21 15 46 24 0 47 3 18 32
9 0 29 18 22 46 24 0 47 9 0 29
18 22 46 24 0 47 3 14 32 9 0 29
18 23 46 24 0 47 6 17 32 9 0 30
27 0 47 6 16 32 9 0 29 18 18 46
24 0 47 3 19 32 9 0 30 18 26 46
24 0 47 6 18 32 9 0 30 21 23 46
24 0 47 3 16 32 9 0 29 21 16 46
27 0 47 6 18 32 9 0 29 18 23 46
24 0 47 6 18 32 9 0 30 21 20 46
24 0 47 6 16 32 9 0 30 15 23 46
24 0 47 3 17 32 9 0 30 21 25 46
24 0 47 6 16 32 9 0 30 18 18 46
24 0 47 6 18 32 9 0 30 18 17 46
24 0 47 6 19 33 9 0 29 18 16 46
27 0 47 6 17 33 9 0 30 24 21 46
24 0 47 9 17 33 9 0 30 18 23 46
24 0 47 6 19 32 9 0 30 21 25 46
24 0 47 3 20 32 9 0 30 18 26 46
24 0 47 3 15 32 6 0 29 21 23 46
24 0 47 3 18 32 9 0 30 18 22 46
24 0 47 6 17 33 9 0 30 21 23 46
27 0 47 6 19 33 9 0 30 15 17 46
24 0 47 6 14 32 9 0 30 18 20 46
24 0 47 6 16 32 9 0 30 18 19 46
24 0 47 6 15 32 9 0 29 15 21 46
24 0 47 6 19 33 9 0 30 18 19 46
24 0 47 9 19 33 6 0 30 21 15 46
27 0 47 9 18 33 9 0 30 21 17 57
