date,node,type
2014-03-04 23:26:22,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:26:23,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:26:37,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:26:37,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:26:38,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:26:38,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:26:38,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:26:39,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:26:39,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:26:39,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:26:40,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:26:41,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:26:42,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:26:43,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:27:24,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:27:26,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:27:27,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:27:28,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:27:40,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:27:42,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:27:43,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:27:44,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:01,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:01,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:02,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:02,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:02,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:04,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:05,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:28:06,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:28:08,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:08,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:09,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:09,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:09,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:09,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:28:10,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:11,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:12,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:12,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:12,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:12,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:28:12,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:28:13,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:13,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:28:14,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:14,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:28:15,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:28:55,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:55,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:28:56,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:28:56,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:28:57,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:28:59,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:30:28,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:30:28,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:30:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:30:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:30:29,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:30:29,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:30:29,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:30:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:30:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:30:30,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:30:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:30:30,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:30:31,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:30:31,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:30:31,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:30:31,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:30:32,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:30:32,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:31:19,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:31:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:31:20,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:31:20,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:31:20,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:31:20,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:31:20,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:31:21,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:31:21,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:31:21,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:31:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:31:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:31:22,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:31:22,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:31:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:31:28,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:31:29,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:31:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:31:55,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:31:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:31:55,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:31:59,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:32:31,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:32:32,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:32:32,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:32:32,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:32:33,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:32:33,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:32:33,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:32:33,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:32:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:32:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:32:34,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:32:35,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:32:35,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:32:35,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:32:35,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:32:35,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:32:51,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:32:51,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:32:52,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:32:52,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:32:52,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:32:53,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:32:53,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:32:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:32:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:32:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:32:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:32:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:32:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:33:04,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:33:52,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:33:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:33:56,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:33:56,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:34:40,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:34:40,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:34:43,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:34:43,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:37:27,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:37:27,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:37:27,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:37:29,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:39:38,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:39:38,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:39:38,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:39:40,nodeIn01.ret.org,t.0x0000014
2014-03-05 02:39:58,nodeIn02.ret.org,t.0x0000012
2014-03-05 04:09:33,nodeIn02.ret.org,t.0x0000012
2014-03-05 04:23:42,nodeIn01.ret.org,t.0x0000012
2014-03-05 04:33:23,nodeIn01.ret.org,t.0x0000012
2014-03-05 04:42:58,nodeIn01.ret.org,t.0x0000012
2014-03-05 05:39:07,nodeIn02.ret.org,t.0x0000012
2014-03-05 06:14:12,nodeIn02.ret.org,t.0x0000012
2014-03-05 07:02:29,nodeIn01.ret.org,t.0x0000012
2014-03-05 08:32:05,nodeIn01.ret.org,t.0x0000012
2014-03-05 10:56:04,nodeIn01.ret.org,t.0x0000012
2014-03-05 12:25:40,nodeIn01.ret.org,t.0x0000012
2014-03-05 12:38:44,nodeIn01.ret.org,t.0x0000012
2014-03-05 14:25:19,nodeIn01.ret.org,t.0x0000012
2014-03-05 14:36:30,nodeIn02.ret.org,t.0x0000012
2014-03-05 16:06:04,nodeIn02.ret.org,t.0x0000012
2014-03-05 16:30:45,nodeIn01.ret.org,t.0x0000012
2014-03-05 17:35:39,nodeIn02.ret.org,t.0x0000012
2014-03-05 18:00:21,nodeIn01.ret.org,t.0x0000012
2014-03-05 18:03:11,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:03:09,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:03:10,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:03:25,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:03:26,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:03:39,nodeId01.ret.org,t.0x0000012
2014-03-05 19:03:40,nodeId02.ret.org,t.0x0000012
2014-03-05 19:03:41,nodeId02.ret.org,t.0x0000012
2014-03-05 19:03:43,nodeId01.ret.org,t.0x0000012
2014-03-05 19:03:44,nodeId01.ret.org,t.0x0000012
2014-03-05 19:03:45,nodeId01.ret.org,t.0x0000012
2014-03-05 19:03:46,nodeId02.ret.org,t.0x0000012
2014-03-05 19:03:47,nodeId02.ret.org,t.0x0000012
2014-03-05 19:03:50,nodeId01.ret.org,t.0x0000012
2014-03-05 19:03:51,nodeId01.ret.org,t.0x0000012
2014-03-05 19:03:51,nodeId02.ret.org,t.0x0000012
2014-03-05 19:03:53,nodeId02.ret.org,t.0x0000012
2014-03-05 19:04:00,nodeId01.ret.org,t.0x0000012
2014-03-05 19:04:00,nodeId02.ret.org,t.0x0000012
2014-03-05 19:04:02,nodeId01.ret.org,t.0x0000012
2014-03-05 19:04:02,nodeId02.ret.org,t.0x0000012
2014-03-05 19:04:07,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:04:07,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:04:21,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:04:23,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:06:13,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:06:14,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:06:24,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:06:25,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:06:30,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:06:30,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:06:36,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:06:36,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:21:44,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:21:46,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:21:46,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:22:05,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:22:05,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:22:05,nodeIn02.ret.org,t.0x0000012
2014-03-05 19:22:07,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:22:07,nodeIn01.ret.org,t.0x0000012
2014-03-05 19:32:45,nodeIn02.ret.org,t.0x0000012
2014-03-05 21:35:23,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:29,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:53,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:53,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:53,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:54,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:55,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:55,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:55,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:55,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:55,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:55,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:55,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:55,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:55,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:55,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:55,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:55,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:56,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:56,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:56,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:56,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:56,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:56,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:56,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:56,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:56,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:56,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:56,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:56,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:57,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:57,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:57,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:57,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:57,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:57,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:57,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:57,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:57,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:57,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:57,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:58,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:58,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:58,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:58,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:58,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:58,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:58,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:58,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:58,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:58,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:58,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:58,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:59,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:02:59,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:00,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:00,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:00,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:00,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:00,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:00,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:00,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:00,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:00,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:00,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:00,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:00,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:00,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:01,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:01,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:01,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:01,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:01,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:02,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:02,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:02,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:03,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:03,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:05,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:05,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:05,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:05,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:06,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:06,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:06,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:06,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:06,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:06,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:06,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:07,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:07,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:07,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:07,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:07,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:07,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:07,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:07,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:07,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:07,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:08,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:09,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:09,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:09,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:09,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:09,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:09,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:09,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:09,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:10,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:10,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:10,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:10,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:10,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:10,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:11,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:11,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:11,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:12,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:14,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:14,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:14,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:17,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:25,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:26,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:26,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:27,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:27,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:27,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:28,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:28,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:28,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:29,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:29,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:30,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:31,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:31,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:40,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:40,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:42,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:44,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:50,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:50,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:50,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:50,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:51,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:52,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:52,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:52,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:52,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:53,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:53,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:53,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:54,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:54,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:03:54,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:54,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:03:55,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:56,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:03:56,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:03:58,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:04:05,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:04:05,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:04:05,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:04:05,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:05,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:04:06,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:04:06,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:04:06,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:04:06,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:06,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:04:07,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:04:07,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:04:07,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:07,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:07,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:04:08,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:04:08,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:08,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:08,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:04:09,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:04:10,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:04:10,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:04:14,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:15,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:04:15,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:04:16,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:04:19,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:04:20,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:20,nodeIn02.ret.org,t.0x0000014
2014-03-05 23:04:21,nodeIn01.ret.org,t.0x0000012
2014-03-05 23:04:21,nodeIn01.ret.org,t.0x0000014
2014-03-05 23:04:21,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:21,nodeIn02.ret.org,t.0x0000012
2014-03-05 23:04:21,nodeIn02.ret.org,t.0x0000014
